created_at,entry_id,temperature,humidity,moisture_level,,pump action ON/OFF
2018-04-05 16:00:04 UTC,3145,32,40,62,,1
2018-04-05 16:00:04 UTC,3146,32,40,62,,1
2018-04-05 16:00:04 UTC,3147,32,40,62,,1
2018-04-05 16:00:04 UTC,3148,32,40,62,,1
2018-04-05 16:00:04 UTC,3149,32,40,62,,1
2018-04-05 16:00:04 UTC,3150,32,40,62,,1
2018-04-05 16:00:04 UTC,3151,32,40,62,,1
2018-04-05 16:00:04 UTC,3152,32,40,62,,1
2018-04-05 16:00:04 UTC,3153,32,39,62,,1
2018-04-05 16:00:04 UTC,3154,32,39,62,,1
2018-04-05 16:00:04 UTC,3155,32,39,62,,1
2018-04-05 16:00:04 UTC,3156,32,39,62,,1
2018-04-05 16:00:04 UTC,3157,32,39,62,,1
2018-04-05 16:00:04 UTC,3158,32,39,62,,1
2018-04-05 16:00:04 UTC,3159,32,39,62,,1
2018-04-05 16:00:04 UTC,3160,32,39,62,,1
2018-04-05 16:00:04 UTC,3161,32,39,62,,1
2018-04-05 16:00:04 UTC,3162,32,39,62,,1
2018-04-05 16:00:04 UTC,3163,32,39,62,,1
2018-04-05 16:00:04 UTC,3164,32,39,62,,1
2018-04-05 16:00:04 UTC,3165,32,39,62,,1
2018-04-05 16:00:04 UTC,3166,32,39,62,,1
2018-04-05 16:00:04 UTC,3167,32,39,62,,1
2018-04-05 16:00:04 UTC,3168,32,39,62,,1
2018-04-05 16:00:04 UTC,3169,32,39,62,,1
2018-04-05 16:00:04 UTC,3170,32,39,62,,1
2018-04-05 16:00:04 UTC,3171,32,39,62,,1
2018-04-05 16:00:04 UTC,3172,32,39,62,,1
2018-04-05 16:00:04 UTC,3173,32,39,62,,1
2018-04-05 16:00:04 UTC,3174,32,39,62,,1
2018-04-05 16:00:04 UTC,3175,32,39,62,,1
2018-04-05 16:00:04 UTC,3176,32,39,62,,1
2018-04-05 16:00:04 UTC,3177,32,39,62,,1
2018-04-05 16:00:04 UTC,3178,32,39,62,,1
2018-04-05 16:00:04 UTC,3179,32,39,62,,1
2018-04-05 16:00:04 UTC,3180,32,39,62,,1
2018-04-05 16:00:04 UTC,3181,32,39,62,,1
2018-04-05 16:00:04 UTC,3182,32,39,62,,1
2018-04-05 16:00:04 UTC,3183,32,39,62,,1
2018-04-05 16:00:04 UTC,3184,32,39,62,,1
2018-04-05 16:00:04 UTC,3185,32,39,62,,1
2018-04-05 16:00:04 UTC,3186,32,39,62,,1
2018-04-05 16:00:04 UTC,3187,32,39,62,,1
2018-04-05 16:00:04 UTC,3188,32,39,62,,1
2018-04-05 16:00:04 UTC,3189,32,39,62,,1
2018-04-05 16:00:04 UTC,3190,32,39,62,,1
2018-04-05 16:00:04 UTC,3191,32,39,62,,1
2018-04-05 16:00:04 UTC,3192,32,39,62,,1
2018-04-05 16:00:04 UTC,3193,32,39,62,,1
2018-04-05 16:00:04 UTC,3194,32,39,62,,1
2018-04-05 16:00:04 UTC,3195,32,39,62,,1
2018-04-05 16:00:04 UTC,3196,32,39,62,,1
2018-04-05 16:00:04 UTC,3197,32,39,62,,1
2018-04-05 16:00:04 UTC,3198,32,39,62,,1
2018-04-05 16:00:04 UTC,3199,32,39,62,,1
2018-04-05 16:00:04 UTC,3200,32,39,62,,1
2018-04-05 16:00:04 UTC,3201,32,39,62,,1
2018-04-05 16:00:04 UTC,3202,32,39,62,,1
2018-04-05 16:00:04 UTC,3203,32,39,62,,1
2018-04-05 16:00:04 UTC,3204,32,39,62,,1
2018-04-05 16:00:04 UTC,3205,32,39,62,,1
2018-04-05 16:00:04 UTC,3206,32,39,62,,1
2018-04-05 16:00:04 UTC,3207,32,39,62,,1
2018-04-05 16:00:04 UTC,3208,32,39,62,,1
2018-04-05 16:00:04 UTC,3209,32,39,62,,1
2018-04-05 16:00:04 UTC,3210,32,39,62,,1
2018-04-05 16:00:04 UTC,3211,32,39,62,,1
2018-04-05 16:00:04 UTC,3212,32,39,62,,1
2018-04-05 16:00:04 UTC,3213,32,39,62,,1
2018-04-05 16:00:04 UTC,3214,32,39,62,,1
2018-04-05 16:00:04 UTC,3215,32,39,62,,1
2018-04-05 16:00:04 UTC,3216,32,39,62,,1
2018-04-05 16:00:04 UTC,3217,32,39,62,,1
2018-04-05 16:00:04 UTC,3218,32,39,62,,1
2018-04-05 16:00:04 UTC,3219,32,39,62,,1
2018-04-05 16:00:04 UTC,3220,32,39,62,,1
2018-04-05 16:00:04 UTC,3221,32,39,62,,1
2018-04-05 16:00:04 UTC,3222,32,39,62,,1
2018-04-05 16:00:04 UTC,3223,32,39,62,,1
2018-04-05 16:00:04 UTC,3224,32,39,62,,1
2018-04-05 16:00:04 UTC,3225,32,39,62,,1
2018-04-05 16:00:04 UTC,3226,32,39,62,,1
2018-04-05 16:00:04 UTC,3227,32,39,62,,1
2018-04-05 16:00:04 UTC,3228,32,39,62,,1
2018-04-05 16:00:04 UTC,3229,32,39,62,,1
2018-04-05 16:00:04 UTC,3230,32,39,62,,1
2018-04-05 16:00:04 UTC,3231,32,39,62,,1
2018-04-05 16:00:04 UTC,3232,32,39,62,,1
2018-04-05 16:00:04 UTC,3233,32,39,62,,1
2018-04-05 16:00:04 UTC,3234,32,39,62,,1
2018-04-05 16:00:04 UTC,3235,32,39,62,,1
2018-04-05 16:00:04 UTC,3236,32,39,62,,1
2018-04-05 16:00:04 UTC,3237,32,39,62,,1
2018-04-05 16:00:04 UTC,3238,32,39,62,,1
2018-04-05 16:00:04 UTC,3239,32,39,62,,1
2018-04-05 16:00:04 UTC,3240,32,39,62,,1
2018-04-05 16:00:04 UTC,3241,32,39,62,,1
2018-04-05 16:00:04 UTC,3242,32,39,62,,1
2018-04-05 16:00:04 UTC,3243,32,39,62,,1
2018-04-05 16:00:04 UTC,3244,32,39,62,,1
2018-04-05 16:00:04 UTC,3245,32,39,62,,1
2018-04-05 16:00:04 UTC,3246,32,39,62,,1
2018-04-05 16:00:04 UTC,3247,32,39,62,,1
2018-04-05 16:00:04 UTC,3248,32,39,62,,1
2018-04-05 16:00:04 UTC,3249,32,39,62,,1
2018-04-05 16:00:04 UTC,3250,32,39,62,,1
2018-04-05 16:00:04 UTC,3251,32,39,62,,1
2018-04-05 16:00:04 UTC,3252,32,39,62,,1
2018-04-05 16:00:04 UTC,3253,32,39,62,,1
2018-04-05 16:00:04 UTC,3254,32,39,62,,1
2018-04-05 16:00:04 UTC,3255,32,39,62,,1
2018-04-05 16:00:04 UTC,3256,32,39,62,,1
2018-04-05 16:00:04 UTC,3257,32,39,62,,1
2018-04-05 16:00:04 UTC,3258,32,39,62,,1
2018-04-05 16:00:04 UTC,3259,32,39,62,,1
2018-04-05 16:00:04 UTC,3260,32,39,62,,1
2018-04-05 16:00:04 UTC,3261,32,39,62,,1
2018-04-05 16:00:04 UTC,3262,32,39,62,,1
2018-04-05 16:00:04 UTC,3263,32,39,62,,1
2018-04-05 16:00:04 UTC,3264,32,39,62,,1
2018-04-05 16:00:04 UTC,3265,32,39,62,,1
2018-04-05 16:00:04 UTC,3266,32,39,62,,1
2018-04-05 16:00:04 UTC,3267,32,39,62,,1
2018-04-05 16:00:04 UTC,3268,32,39,62,,1
2018-04-05 16:00:04 UTC,3269,32,39,62,,1
2018-04-05 16:00:04 UTC,3270,32,39,62,,1
2018-04-05 16:00:04 UTC,3271,32,39,62,,1
2018-04-05 16:00:04 UTC,3272,32,39,62,,1
2018-04-05 16:00:04 UTC,3273,32,39,62,,1
2018-04-05 16:00:04 UTC,3274,32,39,62,,1
2018-04-05 16:00:04 UTC,3275,32,39,62,,1
2018-04-05 16:00:04 UTC,3276,32,39,62,,1
2018-04-05 16:00:04 UTC,3277,32,39,62,,1
2018-04-05 16:00:04 UTC,3278,32,39,62,,1
2018-04-05 16:00:04 UTC,3279,32,39,62,,1
2018-04-05 16:00:04 UTC,3280,32,39,62,,1
2018-04-05 16:00:04 UTC,3281,32,39,62,,1
2018-04-05 16:00:04 UTC,3282,32,39,62,,1
2018-04-05 16:00:04 UTC,3283,32,39,62,,1
2018-04-05 16:00:04 UTC,3284,32,39,62,,1
2018-04-05 16:00:04 UTC,3285,32,39,62,,1
2018-04-05 16:00:04 UTC,3286,32,39,62,,1
2018-04-05 16:00:04 UTC,3287,32,39,62,,1
2018-04-05 16:00:04 UTC,3288,32,39,62,,1
2018-04-05 16:00:04 UTC,3289,32,39,62,,1
2018-04-05 16:00:04 UTC,3290,32,39,62,,1
2018-04-05 16:00:04 UTC,3291,32,39,62,,1
2018-04-05 16:00:04 UTC,3292,32,39,62,,1
2018-04-05 16:00:04 UTC,3293,32,39,62,,1
2018-04-05 16:00:04 UTC,3294,32,39,62,,1
2018-04-05 16:00:04 UTC,3295,32,39,62,,1
2018-04-05 16:00:04 UTC,3296,32,39,62,,1
2018-04-05 16:00:04 UTC,3297,32,39,62,,1
2018-04-05 16:00:04 UTC,3298,32,39,62,,1
2018-04-05 16:00:04 UTC,3299,32,39,62,,1
2018-04-05 16:00:04 UTC,3300,32,39,62,,1
2018-04-05 16:00:04 UTC,3301,32,39,62,,1
2018-04-05 16:00:04 UTC,3302,32,39,62,,1
2018-04-05 16:00:04 UTC,3303,32,39,62,,1
2018-04-05 16:00:04 UTC,3304,32,39,62,,1
2018-04-05 16:00:04 UTC,3305,32,39,62,,1
2018-04-05 16:00:04 UTC,3306,32,39,62,,1
2018-04-05 16:00:04 UTC,3307,32,39,62,,1
2018-04-05 16:00:04 UTC,3308,32,39,62,,1
2018-04-05 16:00:04 UTC,3309,32,39,62,,1
2018-04-05 16:00:04 UTC,3310,32,39,62,,1
2018-04-05 16:00:04 UTC,3311,32,39,62,,1
2018-04-05 16:00:04 UTC,3312,32,39,62,,1
2018-04-05 16:00:04 UTC,3313,32,39,62,,1
2018-04-05 16:00:04 UTC,3314,32,39,62,,1
2018-04-05 16:00:04 UTC,3315,32,39,62,,1
2018-04-05 16:00:04 UTC,3316,32,39,62,,1
2018-04-05 16:00:04 UTC,3317,32,39,62,,1
2018-04-05 16:00:04 UTC,3318,32,39,62,,1
2018-04-05 16:00:04 UTC,3319,32,39,62,,1
2018-04-05 16:00:04 UTC,3320,32,39,62,,1
2018-04-05 16:00:04 UTC,3321,32,39,62,,1
2018-04-05 16:00:04 UTC,3322,32,39,62,,1
2018-04-05 16:00:04 UTC,3323,32,39,62,,1
2018-04-05 16:00:04 UTC,3324,32,39,62,,1
2018-04-05 16:00:04 UTC,3325,32,39,62,,1
2018-04-05 16:00:04 UTC,3326,32,39,62,,1
2018-04-05 16:00:04 UTC,3327,32,39,62,,1
2018-04-05 16:00:04 UTC,3328,32,39,62,,1
2018-04-05 16:00:04 UTC,3329,32,39,62,,1
2018-04-05 16:00:04 UTC,3330,32,39,62,,1
2018-04-05 16:00:04 UTC,3331,32,39,62,,1
2018-04-05 16:00:04 UTC,3332,32,39,62,,1
2018-04-05 16:00:04 UTC,3333,32,39,62,,1
2018-04-05 16:00:04 UTC,3334,32,39,62,,1
2018-04-05 16:00:04 UTC,3335,32,39,62,,1
2018-04-05 16:00:04 UTC,3336,32,39,62,,1
2018-04-05 16:00:04 UTC,3337,32,39,62,,1
2018-04-05 16:00:04 UTC,3338,32,39,62,,1
2018-04-05 16:00:04 UTC,3339,32,39,62,,1
2018-04-05 16:00:04 UTC,3340,32,39,62,,1
2018-04-05 16:00:04 UTC,3341,32,39,62,,1
2018-04-05 16:00:04 UTC,3342,32,39,62,,1
2018-04-05 16:00:04 UTC,3343,32,39,62,,1
2018-04-05 16:00:04 UTC,3344,32,39,62,,1
2018-04-05 16:00:04 UTC,3345,32,39,62,,1
2018-04-05 16:00:04 UTC,3346,32,39,62,,1
2018-04-05 16:00:04 UTC,3347,32,39,62,,1
2018-04-05 16:00:04 UTC,3348,32,39,62,,1
2018-04-05 16:00:04 UTC,3349,32,39,62,,1
2018-04-05 16:00:04 UTC,3350,32,39,62,,1
2018-04-05 16:00:04 UTC,3351,32,39,62,,1
2018-04-05 16:00:04 UTC,3352,32,39,62,,1
2018-04-05 16:00:04 UTC,3353,32,39,62,,1
2018-04-05 16:00:04 UTC,3354,32,39,62,,1
2018-04-05 16:00:04 UTC,3355,32,39,62,,1
2018-04-05 16:00:04 UTC,3356,32,39,62,,1
2018-04-05 16:00:04 UTC,3357,32,39,62,,1
2018-04-05 16:00:04 UTC,3358,32,39,62,,1
2018-04-05 16:00:04 UTC,3359,32,39,62,,1
2018-04-05 16:00:04 UTC,3360,32,39,62,,1
2018-04-05 16:00:04 UTC,3361,32,39,62,,1
2018-04-05 16:00:04 UTC,3362,32,39,62,,1
2018-04-05 16:00:04 UTC,3363,32,39,62,,1
2018-04-05 16:00:04 UTC,3364,32,39,62,,1
2018-04-05 16:00:04 UTC,3365,32,39,62,,1
2018-04-05 16:00:04 UTC,3366,32,39,62,,1
2018-04-05 16:00:04 UTC,3367,32,39,62,,1
2018-04-05 16:00:04 UTC,3368,32,39,62,,1
2018-04-05 16:00:04 UTC,3369,32,39,62,,1
2018-04-05 16:00:04 UTC,3370,32,39,62,,1
2018-04-05 16:00:04 UTC,3371,32,39,62,,1
2018-04-05 16:00:04 UTC,3372,32,39,62,,1
2018-04-05 16:00:04 UTC,3373,32,39,62,,1
2018-04-05 16:00:04 UTC,3374,32,39,62,,1
2018-04-05 16:00:04 UTC,3375,32,39,62,,1
2018-04-05 16:00:04 UTC,3376,32,39,62,,1
2018-04-05 16:00:04 UTC,3377,32,39,62,,1
2018-04-05 16:00:04 UTC,3378,32,39,62,,1
2018-04-05 16:00:04 UTC,3379,28,39,62,,1
2018-04-05 16:00:04 UTC,3380,28,39,62,,1
2018-04-05 16:00:04 UTC,3381,28,39,62,,1
2018-04-05 16:00:04 UTC,3382,28,39,62,,1
2018-04-05 16:00:04 UTC,3383,28,39,62,,1
2018-04-05 16:00:04 UTC,3384,28,39,62,,1
2018-04-05 16:00:04 UTC,3385,28,39,62,,1
2018-04-05 16:00:04 UTC,3386,28,39,62,,1
2018-04-05 16:00:04 UTC,3387,28,39,62,,1
2018-04-05 16:00:04 UTC,3388,28,39,62,,1
2018-04-05 16:00:04 UTC,3389,28,39,62,,1
2018-04-05 16:00:04 UTC,3390,28,39,62,,1
2018-04-05 16:00:04 UTC,3391,28,39,62,,1
2018-04-05 16:00:04 UTC,3392,28,39,62,,1
2018-04-05 16:00:04 UTC,3393,28,39,62,,1
2018-04-05 16:00:04 UTC,3394,28,39,62,,1
2018-04-05 16:00:04 UTC,3395,28,39,62,,1
2018-04-05 16:00:04 UTC,3396,28,39,62,,1
2018-04-05 16:00:04 UTC,3397,28,39,62,,1
2018-04-05 16:00:04 UTC,3398,28,39,62,,1
2018-04-05 16:00:04 UTC,3399,28,39,62,,1
2018-04-05 16:00:04 UTC,3400,28,39,62,,1
2018-04-05 16:00:04 UTC,3401,28,39,62,,1
2018-04-05 16:00:04 UTC,3402,28,39,62,,1
2018-04-05 16:00:04 UTC,3403,28,39,62,,1
2018-04-05 16:00:04 UTC,3404,28,39,62,,1
2018-04-05 16:00:04 UTC,3405,28,39,62,,1
2018-04-05 16:00:04 UTC,3406,28,39,62,,1
2018-04-05 16:00:04 UTC,3407,28,39,62,,1
2018-04-05 16:00:04 UTC,3408,28,39,62,,1
2018-04-05 16:00:04 UTC,3409,28,39,62,,1
2018-04-05 16:00:04 UTC,3410,28,39,62,,1
2018-04-05 16:00:04 UTC,3411,28,39,62,,1
2018-04-05 16:00:04 UTC,3412,28,39,62,,1
2018-04-05 16:00:04 UTC,3413,28,39,62,,1
2018-04-05 16:00:04 UTC,3414,28,39,62,,1
2018-04-05 16:00:04 UTC,3415,28,39,62,,1
2018-04-05 16:00:04 UTC,3416,28,39,62,,1
2018-04-05 16:00:04 UTC,3417,28,39,62,,1
2018-04-05 16:00:04 UTC,3418,28,39,62,,1
2018-04-05 16:00:04 UTC,3419,28,39,62,,1
2018-04-05 16:00:04 UTC,3420,28,39,62,,1
2018-04-05 16:00:04 UTC,3421,28,39,62,,1
2018-04-05 16:00:04 UTC,3422,28,39,62,,1
2018-04-05 16:00:04 UTC,3423,28,39,62,,1
2018-04-05 16:00:04 UTC,3424,28,39,62,,1
2018-04-05 16:00:04 UTC,3425,28,39,62,,1
2018-04-05 16:00:04 UTC,3426,28,39,62,,1
2018-04-05 16:00:04 UTC,3427,28,39,62,,1
2018-04-05 16:00:04 UTC,3428,28,39,62,,1
2018-04-05 16:00:04 UTC,3429,28,39,62,,1
2018-04-05 16:00:04 UTC,3430,28,39,62,,1
2018-04-05 16:00:04 UTC,3431,28,39,62,,1
2018-04-05 16:00:04 UTC,3432,28,39,62,,1
2018-04-05 16:00:04 UTC,3433,28,39,62,,1
2018-04-05 16:00:04 UTC,3434,28,39,62,,1
2018-04-05 16:00:04 UTC,3435,28,39,62,,1
2018-04-05 16:00:04 UTC,3436,28,39,62,,1
2018-04-05 16:00:04 UTC,3437,28,39,62,,1
2018-04-05 16:00:04 UTC,3438,28,39,62,,1
2018-04-05 16:00:04 UTC,3439,28,39,62,,1
2018-04-05 16:00:04 UTC,3440,28,39,62,,1
2018-04-05 16:00:04 UTC,3441,28,39,62,,1
2018-04-05 16:00:04 UTC,3442,28,39,62,,1
2018-04-05 16:00:04 UTC,3443,28,39,62,,1
2018-04-05 16:00:04 UTC,3444,28,39,62,,1
2018-04-05 16:00:04 UTC,3445,28,39,62,,1
2018-04-05 16:00:04 UTC,3446,28,39,62,,1
2018-04-05 16:00:04 UTC,3447,28,39,62,,1
2018-04-05 16:00:04 UTC,3448,28,39,62,,1
2018-04-05 16:00:04 UTC,3449,28,39,62,,1
2018-04-05 16:00:04 UTC,3450,28,39,62,,1
2018-04-05 16:00:04 UTC,3451,28,39,62,,1
2018-04-05 16:00:04 UTC,3452,28,39,62,,1
2018-04-05 16:00:04 UTC,3453,28,39,62,,1
2018-04-05 16:00:04 UTC,3454,28,39,62,,1
2018-04-05 16:00:04 UTC,3455,28,39,62,,1
2018-04-05 16:00:04 UTC,3456,28,39,62,,1
2018-04-05 16:00:04 UTC,3457,28,39,62,,1
2018-04-05 16:00:04 UTC,3458,28,39,62,,1
2018-04-05 16:00:04 UTC,3459,28,39,62,,1
2018-04-05 16:00:04 UTC,3460,28,39,62,,1
2018-04-05 16:00:04 UTC,3461,28,39,62,,1
2018-04-05 16:00:04 UTC,3462,28,39,62,,1
2018-04-05 16:00:04 UTC,3463,28,39,62,,1
2018-04-05 16:00:04 UTC,3464,28,39,62,,1
2018-04-05 16:00:04 UTC,3465,28,39,62,,1
2018-04-05 16:00:04 UTC,3466,28,39,62,,1
2018-04-05 16:00:04 UTC,3467,28,39,62,,1
2018-04-05 16:00:04 UTC,3468,28,39,62,,1
2018-04-05 16:00:04 UTC,3469,28,39,62,,1
2018-04-05 16:00:04 UTC,3470,28,39,62,,1
2018-04-05 16:00:04 UTC,3471,28,39,62,,1
2018-04-05 16:00:04 UTC,3472,28,39,62,,1
2018-04-05 16:00:04 UTC,3473,28,39,62,,1
2018-04-05 16:00:04 UTC,3474,28,39,62,,1
2018-04-05 16:00:04 UTC,3475,28,39,62,,1
2018-04-05 16:00:04 UTC,3476,28,39,62,,1
2018-04-05 16:00:04 UTC,3477,28,39,62,,1
2018-04-05 16:00:04 UTC,3478,28,39,62,,1
2018-04-05 16:00:04 UTC,3479,28,39,62,,1
2018-04-05 16:00:04 UTC,3480,28,39,76,,0
2018-04-05 16:00:04 UTC,3481,28,39,76,,0
2018-04-05 16:00:04 UTC,3482,28,39,76,,0
2018-04-05 16:00:04 UTC,3483,28,39,76,,0
2018-04-05 16:00:04 UTC,3484,28,39,76,,0
2018-04-05 16:00:04 UTC,3485,28,39,76,,0
2018-04-05 16:00:04 UTC,3486,28,39,76,,0
2018-04-05 16:00:04 UTC,3487,29,39,76,,0
2018-04-05 16:00:04 UTC,3488,29,39,76,,0
2018-04-05 16:00:04 UTC,3489,29,39,76,,0
2018-04-05 16:00:04 UTC,3490,29,39,76,,0
2018-04-05 16:00:04 UTC,3491,29,39,76,,0
2018-04-05 16:00:04 UTC,3492,29,39,76,,0
2018-04-05 16:00:04 UTC,3493,29,39,76,,0
2018-04-05 16:00:04 UTC,3494,29,39,76,,0
2018-04-05 16:00:04 UTC,3495,29,39,76,,0
2018-04-05 16:00:04 UTC,3496,29,39,76,,0
2018-04-05 16:00:04 UTC,3497,29,39,76,,0
2018-04-05 16:00:04 UTC,3498,29,39,76,,0
2018-04-05 16:00:04 UTC,3499,29,39,76,,0
2018-04-05 16:00:04 UTC,3500,29,39,76,,0
2018-04-05 16:00:04 UTC,3501,29,39,76,,0
2018-04-05 16:00:04 UTC,3502,29,39,76,,0
2018-04-05 16:00:04 UTC,3503,29,39,76,,0
2018-04-05 16:00:04 UTC,3504,29,39,76,,0
2018-04-05 16:00:04 UTC,3505,29,39,76,,0
2018-04-05 16:00:04 UTC,3506,29,39,76,,0
2018-04-05 16:00:04 UTC,3507,29,39,76,,0
2018-04-05 16:00:04 UTC,3508,29,39,76,,0
2018-04-05 16:00:04 UTC,3509,29,39,76,,0
2018-04-05 16:00:04 UTC,3510,29,39,76,,0
2018-04-05 16:00:04 UTC,3511,29,39,76,,0
2018-04-05 16:00:04 UTC,3512,29,39,76,,0
2018-04-05 16:00:04 UTC,3513,29,39,76,,0
2018-04-05 16:00:04 UTC,3514,29,39,76,,0
2018-04-05 16:00:04 UTC,3515,29,39,76,,0
2018-04-05 16:00:04 UTC,3516,29,39,76,,0
2018-04-05 16:00:04 UTC,3517,29,39,76,,0
2018-04-05 16:00:04 UTC,3518,29,39,76,,0
2018-04-05 16:00:04 UTC,3519,29,39,76,,0
2018-04-05 16:00:04 UTC,3520,29,39,76,,0
2018-04-05 16:00:04 UTC,3521,29,39,76,,0
2018-04-05 16:00:04 UTC,3522,29,39,76,,0
2018-04-05 16:00:04 UTC,3523,29,39,76,,0
2018-04-05 16:00:04 UTC,3524,29,39,76,,0
2018-04-05 16:00:04 UTC,3525,29,39,76,,0
2018-04-05 16:00:04 UTC,3526,29,39,76,,0
2018-04-05 16:00:04 UTC,3527,29,39,76,,0
2018-04-05 16:00:04 UTC,3528,29,39,76,,0
2018-04-05 16:00:04 UTC,3529,29,39,76,,0
2018-04-05 16:00:04 UTC,3530,29,39,76,,0
2018-04-05 16:00:04 UTC,3531,29,39,76,,0
2018-04-05 16:00:04 UTC,3532,29,39,76,,0
2018-04-05 16:00:04 UTC,3533,29,39,76,,0
2018-04-05 16:00:04 UTC,3534,29,39,76,,0
2018-04-05 16:00:04 UTC,3535,29,39,76,,0
2018-04-05 16:00:04 UTC,3536,29,39,76,,0
2018-04-05 16:00:04 UTC,3537,29,39,76,,0
2018-04-05 16:00:04 UTC,3538,29,39,76,,0
2018-04-05 16:00:04 UTC,3539,29,39,76,,0
2018-04-05 16:00:04 UTC,3540,29,39,76,,0
2018-04-05 16:00:04 UTC,3541,29,39,76,,0
2018-04-05 16:00:04 UTC,3542,29,39,76,,0
2018-04-05 16:00:04 UTC,3543,29,39,76,,0
2018-04-05 16:00:04 UTC,3544,29,39,76,,0
2018-04-05 16:00:04 UTC,3545,29,39,76,,0
2018-04-05 16:00:04 UTC,3546,29,39,76,,0
2018-04-05 16:00:04 UTC,3547,29,39,76,,0
2018-04-05 16:00:04 UTC,3548,29,39,76,,0
2018-04-05 16:00:04 UTC,3549,29,39,76,,0
2018-04-05 16:00:04 UTC,3550,29,39,76,,0
2018-04-05 16:00:04 UTC,3551,29,39,76,,0
2018-04-05 16:00:04 UTC,3552,29,39,76,,0
2018-04-05 16:00:04 UTC,3553,29,39,76,,0
2018-04-05 16:00:04 UTC,3554,29,39,76,,0
2018-04-05 16:00:04 UTC,3555,29,39,76,,0
2018-04-05 16:00:04 UTC,3556,29,39,76,,0
2018-04-05 16:00:04 UTC,3557,29,39,76,,0
2018-04-05 16:00:04 UTC,3558,29,39,76,,0
2018-04-05 16:00:04 UTC,3559,29,39,76,,0
2018-04-05 16:00:04 UTC,3560,29,39,76,,0
2018-04-05 16:00:04 UTC,3561,29,39,76,,0
2018-04-05 16:00:04 UTC,3562,29,39,76,,0
2018-04-05 16:00:04 UTC,3563,29,39,76,,0
2018-04-05 16:00:04 UTC,3564,29,39,76,,0
2018-04-05 16:00:04 UTC,3565,29,39,76,,0
2018-04-05 16:00:04 UTC,3566,29,39,76,,0
2018-04-05 16:00:04 UTC,3567,29,39,76,,0
2018-04-05 16:00:04 UTC,3568,29,39,76,,0
2018-04-05 16:00:04 UTC,3569,29,39,76,,0
2018-04-05 16:00:04 UTC,3570,29,39,76,,0
2018-04-05 16:00:04 UTC,3571,29,39,76,,0
2018-04-05 16:00:04 UTC,3572,29,39,76,,0
2018-04-05 16:00:04 UTC,3573,29,39,76,,0
2018-04-05 16:00:04 UTC,3574,29,39,76,,0
2018-04-05 16:00:04 UTC,3575,29,39,76,,0
2018-04-05 16:00:04 UTC,3576,29,39,76,,0
2018-04-05 16:00:04 UTC,3577,29,39,76,,0
2018-04-05 16:00:04 UTC,3578,29,39,76,,0
2018-04-05 16:00:04 UTC,3579,29,39,76,,0
2018-04-05 16:00:04 UTC,3580,29,39,76,,0
2018-04-05 16:00:04 UTC,3581,29,39,76,,0
2018-04-05 16:00:04 UTC,3582,29,39,76,,0
2018-04-05 16:00:04 UTC,3583,29,39,76,,0
2018-04-05 16:00:04 UTC,3584,29,39,76,,0
2018-04-05 16:00:04 UTC,3585,29,39,76,,0
2018-04-05 16:00:04 UTC,3586,29,39,76,,0
2018-04-05 16:00:04 UTC,3587,29,39,76,,0
2018-04-05 16:00:04 UTC,3588,29,39,76,,0
2018-04-05 16:00:04 UTC,3589,29,39,76,,0
2018-04-05 16:00:04 UTC,3590,29,39,76,,0
2018-04-05 16:00:04 UTC,3591,29,39,76,,0
2018-04-05 16:00:04 UTC,3592,29,39,76,,0
2018-04-05 16:00:04 UTC,3593,29,39,76,,0
2018-04-05 16:00:04 UTC,3594,29,39,76,,0
2018-04-05 16:00:04 UTC,3595,29,39,76,,0
2018-04-05 16:00:04 UTC,3596,29,39,76,,0
2018-04-05 16:00:04 UTC,3597,29,39,76,,0
2018-04-05 16:00:04 UTC,3598,29,39,76,,0
2018-04-05 16:00:04 UTC,3599,29,39,76,,0
2018-04-05 16:00:04 UTC,3600,29,39,76,,0
2018-04-05 16:00:04 UTC,3601,29,39,76,,0
2018-04-05 16:00:04 UTC,3602,29,39,76,,0
2018-04-05 16:00:04 UTC,3603,29,39,76,,0
2018-04-05 16:00:04 UTC,3604,29,39,76,,0
2018-04-05 16:00:04 UTC,3605,29,39,76,,0
2018-04-05 16:00:04 UTC,3606,29,39,76,,0
2018-04-05 16:00:04 UTC,3607,29,39,76,,0
2018-04-05 16:00:04 UTC,3608,29,39,76,,0
2018-04-05 16:00:04 UTC,3609,29,39,76,,0
2018-04-05 16:00:04 UTC,3610,29,39,76,,0
2018-04-05 16:00:04 UTC,3611,29,39,76,,0
2018-04-05 16:00:04 UTC,3612,29,39,76,,0
2018-04-05 16:00:04 UTC,3613,29,40,76,,0
2018-04-05 16:00:04 UTC,3614,29,40,76,,0
2018-04-05 16:00:04 UTC,3615,29,40,76,,0
2018-04-05 16:00:04 UTC,3616,29,40,76,,0
2018-04-05 16:00:04 UTC,3617,29,40,76,,0
2018-04-05 16:00:04 UTC,3618,29,40,76,,0
2018-04-05 16:00:04 UTC,3619,29,40,76,,0
2018-04-05 16:00:04 UTC,3620,29,40,76,,0
2018-04-05 16:00:04 UTC,3621,29,40,76,,0
2018-04-05 16:00:04 UTC,3622,29,40,76,,0
2018-04-05 16:00:04 UTC,3623,29,40,76,,0
2018-04-05 16:00:04 UTC,3624,29,40,76,,0
2018-04-05 16:00:04 UTC,3625,29,40,76,,0
